Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption,Hour,Day,Month,Weekday,Is_Weekend,Year,Is_Summer,Is_Day,Apartment_Type_Encode,Income_Level_Encoded,Amenities_Encoded
15/05/2004 08,4,2BHK,26.74,68.16,1.05,1.03,Middle,0,Fountain,1.0,174.1,8,15,5,5,1,2004,0,1,1,1.0,2.0
16/05/2004 00,4,Bungalow,25.99,43.77,1.75,1.34,Upper Middle,0,Swimming Pool,0.0,266.15,0,16,5,6,1,2004,0,0,3,2.0,4.0
16/05/2004 08,2,1BHK,26.85,29.15,1.62,1.01,Low,0,Unknown,0.0,88.36,8,16,5,6,1,2004,0,1,0,0.0,0.0
16/05/2004 16,2,1BHK,31.63,39.42,1.76,1.39,Low,0,Garden,0.0,122.99,16,16,5,6,1,2004,0,1,0,0.0,1.0
17/05/2004 00,5,Detached,28.54,39.79,2.36,1.04,Rich,0,Fountain,0.0,288.31,0,17,5,0,0,2004,0,0,5,3.0,2.0
17/05/2004 08,2,1BHK,26.37,33.55,1.13,0.88,Middle,1,Jacuzzi,0.0,127.08,8,17,5,0,0,2004,0,1,0,1.0,3.0
17/05/2004 16,2,Cottage,21.55,54.0,1.46,1.46,Middle,1,Garden,0.0,147.45,16,17,5,0,0,2004,0,1,4,1.0,1.0
18/05/2004 00,3,Bungalow,29.49,52.33,2.91,0.82,Upper Middle,0,Unknown,0.0,97.53,0,18,5,1,0,2004,0,0,3,2.0,0.0
18/05/2004 08,5,2BHK,13.28,64.5,1.85,1.12,Upper Middle,0,Unknown,0.0,183.3,8,18,5,1,0,2004,0,1,1,2.0,0.0
18/05/2004 16,3,Cottage,23.57,58.83,1.27,1.0,Middle,0,Swimming Pool,1.0,145.69,16,18,5,1,0,2004,0,1,4,1.0,4.0
19/05/2004 00,3,2BHK,12.44,52.3,1.08,1.78,Middle,0,Jacuzzi,1.0,169.42,0,19,5,2,0,2004,0,0,1,1.0,3.0
19/05/2004 08,3,2BHK,27.31,47.6,1.89,0.87,Upper Middle,0,Unknown,1.0,126.44,8,19,5,2,0,2004,0,1,1,2.0,0.0
19/05/2004 16,4,2BHK,12.64,66.17,2.6,0.89,Upper Middle,0,Garden,0.0,104.66,16,19,5,2,0,2004,0,1,1,2.0,1.0
20/05/2004 00,4,2BHK,26.63,57.1,2.03,0.96,Upper Middle,0,Garden,0.0,139.99,0,20,5,3,0,2004,0,0,1,2.0,1.0
20/05/2004 16,3,Bungalow,12.89,67.35,1.53,0.97,Rich,0,Fountain,0.0,136.81,16,20,5,3,0,2004,0,1,3,3.0,2.0
21/05/2004 00,5,Bungalow,10.15,52.69,2.33,1.3,Rich,1,Fountain,0.0,313.42,0,21,5,4,0,2004,0,0,3,3.0,2.0
21/05/2004 08,1,Studio,10.89,61.17,1.05,0.91,Low,1,Unknown,0.0,48.86,8,21,5,4,0,2004,0,1,6,0.0,0.0
21/05/2004 16,4,2BHK,34.89,57.68,1.6,1.29,Middle,1,Unknown,0.0,211.81,16,21,5,4,0,2004,0,1,1,1.0,0.0
22/05/2004 00,2,Cottage,25.47,50.91,1.7601349325337332,0.98,Middle,1,Garden,0.0,104.74,0,22,5,5,1,2004,0,0,4,1.0,1.0
22/05/2004 08,3,3BHK,28.57,48.36,2.09,0.81,Upper Middle,0,Fountain,0.0,134.05,8,22,5,5,1,2004,0,1,2,2.0,2.0
22/05/2004 16,5,2BHK,34.44,51.8,2.93,1.84,Middle,0,Unknown,0.0,195.85,16,22,5,5,1,2004,0,1,1,1.0,0.0
23/05/2004 00,3,1BHK,11.31,76.14,1.11,1.4,Middle,0,Unknown,0.0,108.53,0,23,5,6,1,2004,0,0,0,1.0,0.0
23/05/2004 08,2,1BHK,29.88,61.17,1.23,0.93,Low,0,Unknown,0.0,68.76,8,23,5,6,1,2004,0,1,0,0.0,0.0
23/05/2004 16,3,1BHK,28.01,39.23,1.12,0.88,Middle,0,Swimming Pool,1.0,152.28,16,23,5,6,1,2004,0,1,0,1.0,4.0
24/05/2004 00,2,1BHK,11.71,42.68,1.48,1.4,Middle,1,Unknown,0.0,132.54,0,24,5,0,0,2004,0,0,0,1.0,0.0
24/05/2004 08,2,1BHK,14.3,53.88,1.37,1.32,Middle,0,Swimming Pool,0.0,129.81,8,24,5,0,0,2004,0,1,0,1.0,4.0
24/05/2004 16,3,1BHK,16.97,56.85,1.7601349325337332,0.99,Low,0,Garden,0.0,85.93,16,24,5,0,0,2004,0,1,0,0.0,1.0
25/05/2004 00,3,Bungalow,17.19,57.25,2.39,0.9,Upper Middle,0,Garden,1.0,115.21,0,25,5,1,0,2004,0,0,3,2.0,1.0
25/05/2004 08,3,Cottage,16.29,64.2,1.04,1.11,Middle,1,Swimming Pool,0.0,153.93,8,25,5,1,0,2004,0,1,4,1.0,4.0
25/05/2004 16,3,Cottage,18.41,48.98,1.14,0.84,Middle,0,Jacuzzi,0.0,104.57,16,25,5,1,0,2004,0,1,4,1.0,3.0
26/05/2004 00,2,Cottage,21.62,49.57,1.66,1.3,Middle,0,Unknown,0.0,106.41,0,26,5,2,0,2004,0,0,4,1.0,0.0
26/05/2004 08,3,1BHK,27.53,43.68,1.45,1.29,Middle,0,Unknown,1.0,162.54,8,26,5,2,0,2004,0,1,0,1.0,0.0
26/05/2004 16,3,3BHK,34.19,79.92,2.74,1.26,Rich,0,Jacuzzi,0.0,203.47,16,26,5,2,0,2004,0,1,2,3.0,3.0
27/05/2004 00,2,Cottage,20.26,79.98,1.68,1.17,Middle,1,Unknown,0.0,90.27,0,27,5,3,0,2004,0,0,4,1.0,0.0
27/05/2004 08,4,2BHK,19.86,47.04,1.78,1.21,Middle,0,Unknown,0.0,156.92,8,27,5,3,0,2004,0,1,1,1.0,0.0
27/05/2004 16,4,2BHK,34.56,46.73,2.7,0.82,Upper Middle,1,Jacuzzi,1.0,216.34,16,27,5,3,0,2004,0,1,1,2.0,3.0
28/05/2004 08,4,2BHK,15.61,62.48,1.58,1.41,Middle,1,Swimming Pool,0.0,248.22,8,28,5,4,0,2004,0,1,1,1.0,4.0
28/05/2004 16,3,1BHK,21.83,47.98,1.05,0.87,Middle,1,Garden,0.0,114.36,16,28,5,4,0,2004,0,1,0,1.0,1.0
29/05/2004 00,2,Cottage,18.54,73.33,1.41,1.29,Middle,0,Unknown,1.0,100.34,0,29,5,5,1,2004,0,0,4,1.0,0.0
29/05/2004 08,3,Bungalow,28.66,49.25,2.94,1.44,Upper Middle,0,Fountain,0.0,238.57,8,29,5,5,1,2004,0,1,3,2.0,2.0
29/05/2004 16,5,2BHK,13.85,67.74,1.17,1.03,Middle,0,Garden,0.0,136.89,16,29,5,5,1,2004,0,1,1,1.0,1.0
30/05/2004 00,4,Bungalow,11.14,36.73,2.24,1.44,Upper Middle,1,Garden,1.0,286.98,0,30,5,6,1,2004,0,0,3,2.0,1.0
30/05/2004 08,3,1BHK,16.04,51.3,1.68,1.28,Middle,1,Unknown,0.0,144.1,8,30,5,6,1,2004,0,1,0,1.0,0.0
30/05/2004 16,2,1BHK,22.05,52.84,1.62,1.2,Low,0,Unknown,0.0,86.56,16,30,5,6,1,2004,0,1,0,0.0,0.0
31/05/2004 00,3,1BHK,24.28,40.97,1.69,1.11,Middle,0,Unknown,0.0,126.2,0,31,5,0,0,2004,0,0,0,1.0,0.0
31/05/2004 08,3,1BHK,15.38,56.75,1.45,1.22,Low,0,Unknown,1.0,115.23,8,31,5,0,0,2004,0,1,0,0.0,0.0
31/05/2004 16,5,Detached,29.86,49.04,2.38,1.32,Rich,0,Swimming Pool,0.0,376.07,16,31,5,0,0,2004,0,1,5,3.0,4.0
01/06/2004 00,3,1BHK,31.79,37.65,1.66,0.88,Middle,1,Fountain,0.0,148.5,0,1,6,1,0,2004,1,0,0,1.0,2.0
01/06/2004 08,4,2BHK,20.22,62.21,2.9,1.25,Rich,0,Unknown,0.0,197.98,8,1,6,1,0,2004,1,1,1,3.0,0.0
01/06/2004 16,3,1BHK,23.01,66.14,1.08,1.19,Middle,0,Fountain,1.0,151.84,16,1,6,1,0,2004,1,1,0,1.0,2.0
02/06/2004 00,3,Bungalow,12.41,76.32,2.58,0.93,Upper Middle,0,Swimming Pool,1.0,121.43,0,2,6,2,0,2004,1,0,3,2.0,4.0
02/06/2004 08,4,2BHK,32.75,43.79,1.04,1.17,Middle,0,Jacuzzi,1.0,255.08,8,2,6,2,0,2004,1,1,1,1.0,3.0
02/06/2004 16,5,2BHK,20.14,60.8,1.23,1.47,Middle,0,Unknown,0.0,205.21,16,2,6,2,0,2004,1,1,1,1.0,0.0
03/06/2004 00,2,1BHK,13.11,35.05,1.31,0.93,Low,0,Garden,0.0,74.57,0,3,6,3,0,2004,1,0,0,0.0,1.0
03/06/2004 08,4,2BHK,21.28,63.37,1.72,1.27,Rich,0,Unknown,1.0,223.09,8,3,6,3,0,2004,1,1,1,3.0,0.0
03/06/2004 16,5,2BHK,31.0,57.83,1.15,1.49,Middle,0,Unknown,1.0,268.59,16,3,6,3,0,2004,1,1,1,1.0,0.0
04/06/2004 00,4,2BHK,29.15,51.32,2.91,1.25,Upper Middle,1,Jacuzzi,0.0,262.6,0,4,6,4,0,2004,1,0,1,2.0,3.0
04/06/2004 08,3,Bungalow,27.73,51.85,2.55,1.02,Upper Middle,1,Garden,0.0,153.76,8,4,6,4,0,2004,1,1,3,2.0,1.0
04/06/2004 16,5,2BHK,12.4,43.47,1.54,1.32,Middle,0,Garden,0.0,200.6,16,4,6,4,0,2004,1,1,1,1.0,1.0
05/06/2004 00,3,Cottage,11.91,56.91,1.41,1.05,Middle,0,Unknown,0.0,93.1,0,5,6,5,1,2004,1,0,4,1.0,0.0
05/06/2004 08,3,Cottage,30.84,49.64,1.76,0.98,Middle,0,Fountain,0.0,102.93,8,5,6,5,1,2004,1,1,4,1.0,2.0
05/06/2004 16,3,Bungalow,16.4,54.66,2.44,0.96,Upper Middle,0,Fountain,0.0,123.31,16,5,6,5,1,2004,1,1,3,2.0,2.0
06/06/2004 00,2,Studio,17.82,49.61,1.15,1.3,Low,1,Unknown,0.0,102.68,0,6,6,6,1,2004,1,0,6,0.0,0.0
06/06/2004 08,3,Bungalow,21.89,58.24,1.5,1.01,Upper Middle,0,Jacuzzi,0.0,144.82,8,6,6,6,1,2004,1,1,3,2.0,3.0
06/06/2004 16,3,3BHK,26.44,39.54,2.4,1.03,Upper Middle,0,Fountain,0.0,174.69,16,6,6,6,1,2004,1,1,2,2.0,2.0
07/06/2004 00,3,2BHK,26.98,62.41,1.12,0.89,Middle,0,Unknown,0.0,130.78,0,7,6,0,0,2004,1,0,1,1.0,0.0
07/06/2004 08,3,2BHK,20.33,35.07,1.53,1.22,Upper Middle,0,Garden,0.0,169.15,8,7,6,0,0,2004,1,1,1,2.0,1.0
07/06/2004 16,1,Studio,18.91,51.1,1.35,1.1,Low,0,Unknown,0.0,55.58,16,7,6,0,0,2004,1,1,6,0.0,0.0
08/06/2004 00,4,2BHK,15.61,66.65,1.78,0.82,Middle,1,Fountain,0.0,129.08,0,8,6,1,0,2004,1,0,1,1.0,2.0
08/06/2004 08,3,2BHK,11.36,60.39,1.66,1.17,Upper Middle,0,Unknown,0.0,120.48,8,8,6,1,0,2004,1,1,1,2.0,0.0
08/06/2004 16,3,1BHK,23.99,37.91,1.27,0.97,Middle,1,Unknown,0.0,130.08,16,8,6,1,0,2004,1,1,0,1.0,0.0
09/06/2004 00,3,2BHK,21.39,69.62,1.87,1.19,Upper Middle,0,Unknown,1.0,141.18,0,9,6,2,0,2004,1,0,1,2.0,0.0
09/06/2004 08,3,2BHK,17.74,53.86,1.8,0.92,Upper Middle,0,Fountain,1.0,143.91,8,9,6,2,0,2004,1,1,1,2.0,2.0
09/06/2004 16,3,1BHK,14.61,70.11,1.21,1.31,Low,1,Garden,0.0,123.4,16,9,6,2,0,2004,1,1,0,0.0,1.0
10/06/2004 00,3,Bungalow,17.0,67.81,1.7,0.98,Rich,1,Swimming Pool,0.0,217.87,0,10,6,3,0,2004,1,0,3,3.0,4.0
10/06/2004 08,4,Bungalow,19.8,55.65,2.28,1.1,Rich,1,Unknown,0.0,203.75,8,10,6,3,0,2004,1,1,3,3.0,0.0
10/06/2004 16,2,1BHK,26.33,36.48,1.53,1.02,Low,0,Unknown,0.0,85.04,16,10,6,3,0,2004,1,1,0,0.0,0.0
11/06/2004 00,3,2BHK,28.14,53.7,2.23,1.41,Upper Middle,0,Fountain,1.0,234.39,0,11,6,4,0,2004,1,0,1,2.0,2.0
11/06/2004 08,5,2BHK,24.86,48.25,2.77,0.9,Upper Middle,0,Unknown,0.0,144.42,8,11,6,4,0,2004,1,1,1,2.0,0.0
12/06/2004 00,3,1BHK,10.69,54.33,1.1,1.1,Middle,0,Swimming Pool,0.0,129.7,0,12,6,5,1,2004,1,0,0,1.0,4.0
12/06/2004 08,5,2BHK,26.83,54.47,1.3,1.36,Middle,0,Garden,0.0,219.66,8,12,6,5,1,2004,1,1,1,1.0,1.0
12/06/2004 16,2,Studio,32.09,58.81,1.66,0.8,Low,1,Garden,0.0,68.32,16,12,6,5,1,2004,1,1,6,0.0,1.0
13/06/2004 00,4,2BHK,22.52,61.41,2.35,0.88,Middle,0,Fountain,1.0,154.61,0,13,6,6,1,2004,1,0,1,1.0,2.0
13/06/2004 08,5,Bungalow,12.45,46.55,1.74,1.46,Rich,0,Garden,0.0,280.37,8,13,6,6,1,2004,1,1,3,3.0,1.0
13/06/2004 16,4,2BHK,33.38,49.29,2.63,1.35,Upper Middle,0,Garden,1.0,243.95,16,13,6,6,1,2004,1,1,1,2.0,1.0
14/06/2004 00,2,1BHK,22.24,46.34,1.2,1.19,Middle,0,Jacuzzi,0.0,127.31,0,14,6,0,0,2004,1,0,0,1.0,3.0
14/06/2004 08,3,2BHK,20.5,35.58,1.04,1.17,Middle,1,Unknown,0.0,172.74,8,14,6,0,0,2004,1,1,1,1.0,0.0
14/06/2004 16,3,2BHK,27.56,78.12,1.18,0.87,Middle,0,Unknown,1.0,95.46,16,14,6,0,0,2004,1,1,1,1.0,0.0
15/06/2004 00,4,3BHK,24.18,47.14,2.16,1.0,Upper Middle,0,Garden,0.0,166.14,0,15,6,1,0,2004,1,0,2,2.0,1.0
15/06/2004 08,5,3BHK,34.25,37.0,2.88,0.87,Upper Middle,0,Unknown,0.0,176.21,8,15,6,1,0,2004,1,1,2,2.0,0.0
15/06/2004 16,4,2BHK,12.25,62.81,1.63,1.42,Middle,1,Fountain,0.0,223.76,16,15,6,1,0,2004,1,1,1,1.0,2.0
16/06/2004 00,5,2BHK,24.28,49.06,1.25,1.14,Middle,0,Unknown,0.0,179.12,0,16,6,2,0,2004,1,0,1,1.0,0.0
16/06/2004 08,5,Bungalow,30.07,51.83,1.82,1.31,Upper Middle,0,Unknown,0.0,225.33,8,16,6,2,0,2004,1,1,3,2.0,0.0
16/06/2004 16,3,Bungalow,14.09,52.42,2.64,0.37,Rich,0,Jacuzzi,0.0,152.78,16,16,6,2,0,2004,1,1,3,3.0,3.0
17/06/2004 00,3,2BHK,26.89,50.84,1.65,1.02,Middle,0,Unknown,0.0,116.38,0,17,6,3,0,2004,1,0,1,1.0,0.0
17/06/2004 08,4,3BHK,10.49,50.24,2.55,0.85,Upper Middle,0,Jacuzzi,1.0,164.32,8,17,6,3,0,2004,1,1,2,2.0,3.0
17/06/2004 16,5,2BHK,18.33,49.7,1.56,1.03,Middle,1,Swimming Pool,1.0,270.96,16,17,6,3,0,2004,1,1,1,1.0,4.0
18/06/2004 00,4,2BHK,24.91,29.5,1.24,0.85,Middle,1,Unknown,1.0,180.68,0,18,6,4,0,2004,1,0,1,1.0,0.0
18/06/2004 08,3,Cottage,26.45,51.39,1.23,1.2,Middle,0,Unknown,0.0,126.2,8,18,6,4,0,2004,1,1,4,1.0,0.0
18/06/2004 16,3,1BHK,32.92,61.6,1.28,1.31,Middle,1,Unknown,1.0,184.54,16,18,6,4,0,2004,1,1,0,1.0,0.0
19/06/2004 00,5,Bungalow,19.5,60.11,1.89,1.14,Upper Middle,1,Unknown,1.0,234.97,0,19,6,5,1,2004,1,0,3,2.0,0.0
19/06/2004 08,4,Detached,31.14,66.25,2.28,1.33,Rich,0,Swimming Pool,0.0,296.0,8,19,6,5,1,2004,1,1,5,3.0,4.0
19/06/2004 16,3,3BHK,28.22,24.7,2.68,1.2,Upper Middle,0,Swimming Pool,1.0,275.7,16,19,6,5,1,2004,1,1,2,2.0,4.0
20/06/2004 00,2,Cottage,33.39,51.59,1.7601349325337332,0.81,Middle,1,Unknown,0.0,88.37,0,20,6,6,1,2004,1,0,4,1.0,0.0
20/06/2004 08,5,2BHK,33.62,65.19,2.67,1.4,Upper Middle,0,Unknown,0.0,214.8,8,20,6,6,1,2004,1,1,1,2.0,0.0
20/06/2004 16,3,Cottage,34.07,40.46,1.42,1.01,Middle,0,Unknown,0.0,119.09,16,20,6,6,1,2004,1,1,4,1.0,0.0
21/06/2004 00,3,3BHK,34.23,38.62,2.71,1.29,Rich,0,Unknown,0.0,224.89,0,21,6,0,0,2004,1,0,2,3.0,0.0
21/06/2004 08,3,3BHK,12.12,45.06,1.63,1.44,Upper Middle,0,Fountain,1.0,249.65,8,21,6,0,0,2004,1,1,2,2.0,2.0
21/06/2004 16,4,2BHK,19.32,48.71,2.87,0.89,Upper Middle,0,Unknown,0.0,117.57,16,21,6,0,0,2004,1,1,1,2.0,0.0
22/06/2004 00,4,3BHK,33.6,57.5,2.49,1.11,Upper Middle,0,Garden,0.0,181.31,0,22,6,1,0,2004,1,0,2,2.0,1.0
22/06/2004 08,4,Detached,22.23,49.93,2.98,1.35,Rich,0,Unknown,0.0,211.23,8,22,6,1,0,2004,1,1,5,3.0,0.0
22/06/2004 16,5,Bungalow,12.94,59.28,2.72,1.29,Upper Middle,1,Unknown,0.0,210.31,16,22,6,1,0,2004,1,1,3,2.0,0.0
23/06/2004 00,3,1BHK,15.09,66.3,1.39,0.93,Middle,0,Unknown,1.0,91.36,0,23,6,2,0,2004,1,0,0,1.0,0.0
23/06/2004 08,2,Studio,25.05,71.57,1.15,0.98,Low,0,Unknown,0.0,58.17,8,23,6,2,0,2004,1,1,6,0.0,0.0
23/06/2004 16,2,1BHK,34.3,36.38,1.68,1.44,Middle,0,Unknown,0.0,141.0,16,23,6,2,0,2004,1,1,0,1.0,0.0
24/06/2004 00,5,Bungalow,32.87,42.2,3.0,0.86,Rich,0,Fountain,0.0,245.66,0,24,6,3,0,2004,1,0,3,3.0,2.0
24/06/2004 08,2,Cottage,20.27,58.49,1.69,1.37,Middle,1,Swimming Pool,1.0,185.8,8,24,6,3,0,2004,1,1,4,1.0,4.0
24/06/2004 16,3,Cottage,18.81,63.34,1.61,1.44,Middle,0,Unknown,0.0,127.51,16,24,6,3,0,2004,1,1,4,1.0,0.0
25/06/2004 00,3,1BHK,31.29,63.0,1.59,1.49,Middle,0,Unknown,0.0,147.08,0,25,6,4,0,2004,1,0,0,1.0,0.0
25/06/2004 08,2,Studio,31.04,38.08,1.46,1.06,Low,0,Swimming Pool,0.0,107.03,8,25,6,4,0,2004,1,1,6,0.0,4.0
25/06/2004 16,2,1BHK,14.16,57.37,1.46,1.43,Low,0,Garden,0.0,99.41,16,25,6,4,0,2004,1,1,0,0.0,1.0
26/06/2004 00,5,2BHK,11.13,51.89,2.42,1.15,Upper Middle,1,Garden,0.0,205.96,0,26,6,5,1,2004,1,0,1,2.0,1.0
26/06/2004 08,4,2BHK,22.07,53.16,1.24,1.26,Middle,1,Swimming Pool,1.0,294.24,8,26,6,5,1,2004,1,1,1,1.0,4.0
26/06/2004 16,3,Bungalow,15.52,54.51,2.03,1.33,Upper Middle,0,Jacuzzi,1.0,207.63,16,26,6,5,1,2004,1,1,3,2.0,3.0
27/06/2004 00,4,2BHK,11.74,55.36,2.45,1.13,Upper Middle,1,Fountain,0.0,197.81,0,27,6,6,1,2004,1,0,1,2.0,2.0
27/06/2004 08,1,Studio,34.25,46.75,1.27,1.19,Low,0,Unknown,0.0,70.17,8,27,6,6,1,2004,1,1,6,0.0,0.0
27/06/2004 16,2,Cottage,15.11,49.88,1.18,1.17,Middle,1,Garden,0.0,116.93,16,27,6,6,1,2004,1,1,4,1.0,1.0
28/06/2004 00,4,2BHK,27.66,49.4,1.23,0.86,Middle,0,Unknown,0.0,119.23,0,28,6,0,0,2004,1,0,1,1.0,0.0
28/06/2004 08,3,1BHK,22.57,62.28,1.39,1.06,Middle,0,Unknown,1.0,114.28,8,28,6,0,0,2004,1,1,0,1.0,0.0
28/06/2004 16,5,2BHK,21.85,61.64,2.49,1.11,Upper Middle,0,Unknown,0.0,148.72,16,28,6,0,0,2004,1,1,1,2.0,0.0
29/06/2004 00,3,Bungalow,30.07,28.61,2.1,1.48,Upper Middle,0,Swimming Pool,1.0,375.1,0,29,6,1,0,2004,1,0,3,2.0,4.0
29/06/2004 08,3,Bungalow,32.09,39.73,1.83,1.27,Upper Middle,0,Fountain,0.0,211.51,8,29,6,1,0,2004,1,1,3,2.0,2.0
29/06/2004 16,3,1BHK,18.27,47.82,1.63,2.09,Middle,0,Garden,0.0,149.42,16,29,6,1,0,2004,1,1,0,1.0,1.0
30/06/2004 00,3,Bungalow,19.38,52.84,2.96,1.1,Upper Middle,0,Fountain,1.0,165.06,0,30,6,2,0,2004,1,0,3,2.0,2.0
30/06/2004 08,4,2BHK,27.3,43.3,1.42,0.82,Middle,0,Garden,0.0,123.47,8,30,6,2,0,2004,1,1,1,1.0,1.0
01/07/2004 00,2,1BHK,30.56,68.09,1.63,1.03,Low,0,Unknown,0.0,71.49,0,1,7,3,0,2004,1,0,0,0.0,0.0
01/07/2004 08,4,3BHK,10.56,47.05,1.96,0.89,Upper Middle,0,Garden,0.0,132.08,8,1,7,3,0,2004,1,1,2,2.0,1.0
01/07/2004 16,1,Studio,33.65,60.38,1.2,1.34,Low,0,Garden,0.0,75.36,16,1,7,3,0,2004,1,1,6,0.0,1.0
02/07/2004 00,3,2BHK,12.16,60.38,1.71,0.83,Middle,1,Unknown,0.0,93.87,0,2,7,4,0,2004,1,0,1,1.0,0.0
02/07/2004 08,3,1BHK,34.68,45.91,1.42,1.19,Middle,1,Garden,0.0,171.14,8,2,7,4,0,2004,1,1,0,1.0,1.0
02/07/2004 16,4,Bungalow,25.94,47.66,2.61,1.1,Upper Middle,1,Jacuzzi,0.0,234.87,16,2,7,4,0,2004,1,1,3,2.0,3.0
03/07/2004 00,5,Bungalow,17.51,48.97,2.74,0.95,Upper Middle,0,Jacuzzi,0.0,178.53,0,3,7,5,1,2004,1,0,3,2.0,3.0
03/07/2004 08,4,2BHK,23.98,53.17,1.16,0.99,Middle,1,Unknown,0.0,157.07,8,3,7,5,1,2004,1,1,1,1.0,0.0
03/07/2004 16,2,1BHK,30.86,43.0,1.04,0.81,Middle,1,Garden,0.0,96.3,16,3,7,5,1,2004,1,1,0,1.0,1.0
04/07/2004 00,5,2BHK,30.89,63.39,1.51,1.32,Middle,0,Garden,0.0,203.74,0,4,7,6,1,2004,1,0,1,1.0,1.0
04/07/2004 08,1,Studio,19.68,72.89,1.69,1.66,Low,0,Unknown,0.0,41.59,8,4,7,6,1,2004,1,1,6,0.0,0.0
04/07/2004 16,3,1BHK,10.5,56.26,1.26,1.1,Middle,0,Unknown,1.0,111.34,16,4,7,6,1,2004,1,1,0,1.0,0.0
05/07/2004 00,3,2BHK,14.04,52.75,1.95,1.14,Upper Middle,0,Swimming Pool,0.0,161.79,0,5,7,0,0,2004,1,0,1,2.0,4.0
05/07/2004 08,4,Bungalow,21.42,47.54,2.53,1.38,Rich,0,Garden,0.0,236.33,8,5,7,0,0,2004,1,1,3,3.0,1.0
05/07/2004 16,5,Detached,19.79,53.01,1.71,1.26,Rich,0,Swimming Pool,0.0,334.9,16,5,7,0,0,2004,1,1,5,3.0,4.0
06/07/2004 00,2,1BHK,33.03,61.96,1.09,1.04,Middle,0,Swimming Pool,0.0,113.86,0,6,7,1,0,2004,1,0,0,1.0,4.0
06/07/2004 08,4,3BHK,33.39,48.53,2.26,0.99,Upper Middle,0,Unknown,1.0,189.26,8,6,7,1,0,2004,1,1,2,2.0,0.0
06/07/2004 16,2,Cottage,25.64,46.55,1.63,1.36,Middle,1,Fountain,0.0,169.05,16,6,7,1,0,2004,1,1,4,1.0,2.0
07/07/2004 00,4,3BHK,16.71,53.42,2.04,1.5,Upper Middle,0,Unknown,0.0,213.74,0,7,7,2,0,2004,1,0,2,2.0,0.0
07/07/2004 08,1,Studio,11.24,52.0,1.17,1.3,Low,0,Fountain,1.0,85.06,8,7,7,2,0,2004,1,1,6,0.0,2.0
07/07/2004 16,3,1BHK,22.37,59.75,1.56,0.99,Low,0,Unknown,0.0,83.88,16,7,7,2,0,2004,1,1,0,0.0,0.0
08/07/2004 00,3,Cottage,28.33,38.39,1.78,0.97,Middle,0,Unknown,1.0,125.08,0,8,7,3,0,2004,1,0,4,1.0,0.0
08/07/2004 08,4,Bungalow,28.27,52.11,1.71,1.11,Rich,0,Unknown,0.0,232.78,8,8,7,3,0,2004,1,1,3,3.0,0.0
08/07/2004 16,3,Bungalow,10.52,46.41,1.77,1.0,Upper Middle,0,Unknown,1.0,174.87,16,8,7,3,0,2004,1,1,3,2.0,0.0
09/07/2004 00,3,1BHK,21.51,60.85,1.64,1.16,Low,0,Unknown,0.0,96.47,0,9,7,4,0,2004,1,0,0,0.0,0.0
09/07/2004 08,3,Cottage,29.57,43.62,1.1,0.88,Middle,2,Swimming Pool,0.0,155.95,8,9,7,4,0,2004,1,1,4,1.0,4.0
09/07/2004 16,5,3BHK,27.25,51.8,2.62,0.94,Upper Middle,0,Fountain,1.0,228.14,16,9,7,4,0,2004,1,1,2,2.0,2.0
10/07/2004 00,3,1BHK,25.6,33.24,1.79,0.9,Middle,0,Unknown,0.0,101.89,0,10,7,5,1,2004,1,0,0,1.0,0.0
10/07/2004 08,3,Bungalow,27.74,69.97,1.56,0.97,Upper Middle,0,Unknown,0.0,106.65,8,10,7,5,1,2004,1,1,3,2.0,0.0
10/07/2004 16,5,Detached,11.75,56.8,2.31,0.98,Rich,1,Unknown,1.0,241.8,16,10,7,5,1,2004,1,1,5,3.0,0.0
11/07/2004 08,4,2BHK,13.46,62.6,1.56,1.2,Middle,0,Unknown,0.0,133.54,8,11,7,6,1,2004,1,1,1,1.0,0.0
11/07/2004 16,3,Cottage,21.62,44.86,1.66,0.94,Middle,0,Jacuzzi,1.0,139.64,16,11,7,6,1,2004,1,1,4,1.0,3.0
12/07/2004 00,3,1BHK,24.81,45.15,1.12,1.18,Middle,0,Swimming Pool,1.0,190.5,0,12,7,0,0,2004,1,0,0,1.0,4.0
12/07/2004 08,4,2BHK,24.15,36.76,2.69,1.12,Upper Middle,1,Swimming Pool,0.0,261.08,8,12,7,0,0,2004,1,1,1,2.0,4.0
12/07/2004 16,3,1BHK,22.29,45.08,1.28,1.71,Middle,1,Garden,0.0,143.17,16,12,7,0,0,2004,1,1,0,1.0,1.0
13/07/2004 00,5,Bungalow,28.9,55.19,2.94,1.02,Rich,1,Unknown,0.0,227.33,0,13,7,1,0,2004,1,0,3,3.0,0.0
13/07/2004 08,3,Cottage,27.12,44.16,1.47,0.54,Middle,0,Garden,0.0,132.76,8,13,7,1,0,2004,1,1,4,1.0,1.0
13/07/2004 16,3,Cottage,24.85,46.65,1.51,1.35,Middle,1,Unknown,0.0,169.91,16,13,7,1,0,2004,1,1,4,1.0,0.0
14/07/2004 00,3,Bungalow,30.48,48.47,1.84,1.3,Upper Middle,0,Fountain,0.0,201.49,0,14,7,2,0,2004,1,0,3,2.0,2.0
